MediaId,Author,ClassId,Content,Date,Family,Genus,Latitude,Location,Longitude,ObservationId,Species,Vote
3442,pierre bonnet,661,Flower,2013-6-22,Asteraceae,Cichorium,43.598,Montpellier,3.90067,38681,Cichorium intybus L.,3
25952,daniel mathieu,6535,Flower,2007-5-12,Orchidaceae,Orchis,,Saint-Martin-de-l\'Arçon,,20661,Orchis mascula (L.) L.,3
56450,liliane roubaudi,4477,Flower,2008-9-6,Ranunculaceae,Anemone,,Finhaut,,1130,Anemone alpina L.,3
59365,daniel barthelemy,1286,Flower,1800-1-1,Asteraceae,Urospermum,43.71483,Puéchabon,3.61483,22785,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,5
12901,liliane roubaudi,786,Flower,2013-8-11,Asteraceae,Eupatorium,,Pollionnay,,36028,Eupatorium cannabinum L.,3
7545,jean-jacques houdre,6437,Flower,2011-7-3,Orchidaceae,Dactylorhiza,45.38415,Colombier,4.57898,10633,Dactylorhiza maculata (L.) Soó,3
50212,christophe girod,6425,Flower,2006-6-10,Orchidaceae,Cypripedium,,Moloy (Combe de Bellefontaine),,20004,Cypripedium calceolus L.,3
12326,julien champ,1286,Flower,2013-5-16,Asteraceae,Urospermum,,Montpellier,,19239,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,3
93298,thierry pernot,588,Flower,1800-1-1,Asteraceae,Centaurea,,,,4019,Centaurea jacea L.,4
19782,annick larbouillat,4460,Flower,2007-2-4,Ranunculaceae,Anemone,48.78815,Roissy-en-Brie,2.65431,27129,Anemone hepatica L.,5
44039,herve goeau,588,Flower,2013-6-27,Asteraceae,Centaurea,48.64212,Saint-Michel-sur-Orge,2.31422,21427,Centaurea jacea L.,4
45048,thierry pernot,6418,Flower,1800-1-1,Orchidaceae,Himantoglossum,,,,24572,Himantoglossum robertianum (Loisel.) P.Delforge,2
42456,florent beck,8527,Flower,2011-8-12,Asteraceae,Achillea,46.31868,Saint-Sulpice-les-Feuilles,1.36792,34881,Achillea millefolium L.,3
113068,herve goeau,4353,Flower,2013-4-1,Primulaceae,Primula,48.84187,Meyssiès,2.22709,23179,Primula vulgaris Huds.,4
18109,emmanuel stratmains,32201,Flower,2012-4-11,Orchidaceae,Ophrys,43.44286,Roquebrune-sur-Argens,6.64212,6785,Ophrys virescens Philippe,3
68868,liliane roubaudi,6425,Flower,2013-7-3,Orchidaceae,Cypripedium,,Gresse-en-Vercors,,29328,Cypripedium calceolus L.,2.5
81985,esra gauthier,30162,Flower,2014-5-20,Orchidaceae,Himantoglossum,43.55541,Puylaurens,2.004,14404,Himantoglossum hircinum (L.) Spreng.,3
67960,felice olivesi,588,Flower,2013-8-17,Asteraceae,Centaurea,47.87738,Autainville,1.40962,3802,Centaurea jacea L.,3
26168,herve goeau,151,Flower,2014-6-19,Apiaceae,Daucus,48.71087,Palaiseau,2.20232,14366,Daucus carota L.,3
67567,claude virloire,588,Flower,2011-10-4,Asteraceae,Centaurea,,Pont-sur-Yonne,,25047,Centaurea jacea L.,3
52367,herve goeau,967,Flower,2012-11-26,Asteraceae,Hypochaeris,-21.10527,St Leu Les brules de St Leu,55.38092,6961,Hypochaeris radicata L.,3
36149,julien barataud,6434,Flower,2007-6-18,Orchidaceae,Dactylorhiza,,Nohèdes,,14512,Dactylorhiza fuchsii (Druce) Soó,3
55432,michel cantagrel,565,Flower,2011-9-10,Asteraceae,Centaurea,44.65833,Arcachon,-1.17028,36926,Centaurea aspera L.,3
33332,william marchand,151,Flower,2009-5-21,Apiaceae,Daucus,45.68209,Domaize,3.52253,15495,Daucus carota L.,2
90036,jean-claude calais,30162,Flower,2010-6-17,Orchidaceae,Himantoglossum,44.5636,Marvejols,3.30115,3019,Himantoglossum hircinum (L.) Spreng.,4
66802,genevieve botti,565,Flower,2010-6-22,Asteraceae,Centaurea,,Marseille,,601,Centaurea aspera L.,3
97486,herve goeau,493,Flower,2013-4-17,Asteraceae,Bellis,48.8567,Sainte-Geneviève-des-Bois,2.24104,3053,Bellis perennis L.,4
53879,liliane roubaudi,565,Flower,2014-12-20,Asteraceae,Centaurea,,Narbonne,,38986,Centaurea aspera L.,3
103840,christophe huisse,4026,Flower,2013-6-8,Papaveraceae,Chelidonium,48.517,,4.30028,24366,Chelidonium majus L.,3
30502,Unknown67,8708,Flower,2009-7-28,Apiaceae,Astrantia,42.79846,Suc-et-Sentenac,1.42592,12133,Astrantia major L.,3
110309,hugues tinguy,786,Flower,2012-7-29,Asteraceae,Eupatorium,,Schirmeck,,27432,Eupatorium cannabinum L.,5
85526,martin legaye,6535,Flower,2014-4-12,Orchidaceae,Orchis,45.86995,Chasselay,4.78085,36684,Orchis mascula (L.) L.,2
9651,jean-francois rouffet,6538,Flower,2011-4-4,Orchidaceae,Anacamptis,,Balma,,30858,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",3
74044,jean-jacques houdre,565,Flower,2011-10-13,Asteraceae,Centaurea,46.30352,La Faute-sur-Mer,-1.2944,32286,Centaurea aspera L.,3
91165,julien barataud,4516,Flower,2005-4-30,Ranunculaceae,Ficaria,,Saint-Étienne-aux-Clos,,27989,Ficaria verna Huds.,3
4295,Unknown599,6487,Flower,2012-6-6,Orchidaceae,Ophrys,48.78342,Créteil,2.45756,16672,Ophrys apifera Huds.,3
94150,gregoire duche,29957,Flower,2012-5-26,Ranunculaceae,Aquilegia,44.3638,Le Pont-de-Montvert,3.73641,23647,Aquilegia vulgaris L.,2.5
58262,emmanuel andres,588,Flower,2012-7-22,Asteraceae,Centaurea,48.74849,Hochfelden,7.56625,20083,Centaurea jacea L.,4
44045,antoine affouard,565,Flower,2014-6-5,Asteraceae,Centaurea,,,,10460,Centaurea aspera L.,3
32802,thierry pernot,6425,Flower,1800-1-1,Orchidaceae,Cypripedium,,,,11561,Cypripedium calceolus L.,3
43567,pierre bonnet,30269,Flower,2014-5-17,Papaveraceae,Papaver,43.59924,Montpellier,3.90445,35273,Papaver rhoeas L.,4
3086,julien champ,8600,Flower,2013-5-16,Orchidaceae,Anacamptis,,Montpellier,,28448,Anacamptis pyramidalis (L.) Rich.,2
11551,af070e5cf9c53026f92818f8e4750071,8527,Flower,2012-7-29,Asteraceae,Achillea,50.3997,Flers-en-Escrebieux,3.09089,36255,Achillea millefolium L.,3
43253,Unknown189,2394,Flower,2013-4-28,Cistaceae,Cistus,42.5655,Calvi,8.75517,12784,Cistus albidus L.,4
99977,marie portas,6564,Flower,2014-5-4,Orchidaceae,Serapias,,Saint-Bauzille-de-Putois,,16017,Serapias vomeracea (Burm.f.) Briq.,5
96082,julien champ,967,Flower,2012-11-26,Asteraceae,Hypochaeris,-21.10527,St Leu Les brules de St Leu,55.38092,25823,Hypochaeris radicata L.,3
99744,bertrand bui,32201,Flower,2012-4-6,Orchidaceae,Ophrys,43.39967,Les Pennes-Mirabeau,5.34849,8699,Ophrys virescens Philippe,3.5
62213,francois bahuaud,30269,Flower,2004-6-7,Papaveraceae,Papaver,47.34596,Oudon,-1.29024,2847,Papaver rhoeas L.,3
73452,ambrosias,786,Flower,2014-8-26,Asteraceae,Eupatorium,43.95666,Lescure-d'Albigeois,2.17116,21393,Eupatorium cannabinum L.,3
84092,christophe girod,6425,Flower,2006-6-10,Orchidaceae,Cypripedium,,Moloy (Combe de Bellefontaine),,20004,Cypripedium calceolus L.,3
112187,mathieu menand,29957,Flower,2007-4-24,Ranunculaceae,Aquilegia,,Prat-Bonrepaux,,31871,Aquilegia vulgaris L.,3
19902,pierre bonnet,6535,Flower,2013-5-18,Orchidaceae,Orchis,,Fillols,,13239,Orchis mascula (L.) L.,3
38080,augustin roche,8527,Flower,2004-6-22,Asteraceae,Achillea,49.0357,Saint-Pierre-de-Coutances,-1.43967,22147,Achillea millefolium L.,3
28161,mathilde duverger,6535,Flower,2014-4-24,Orchidaceae,Orchis,,Circourt-sur-Mouzon,,23726,Orchis mascula (L.) L.,3
84582,thierry pernot,9930,Flower,1800-1-1,Orchidaceae,Epipactis,,,,19892,Epipactis helleborine (L.) Crantz,4
12657,herve goeau,691,Flower,2014-8-16,Asteraceae,Cirsium,44.87244,Mayres-Savel,5.70434,18137,Cirsium vulgare (Savi) Ten.,3
86893,herve goeau,5148,Flower,2012-3-31,Salicaceae,Salix,48.8567,Sainte-Geneviève-des-Bois,2.24104,23803,Salix caprea L.,3
79742,patricia destrade,6415,Flower,2013-6-26,Orchidaceae,Orchis,,Saint-Hilaire-de-Riez,,33137,Orchis anthropophora (L.) All.,3
102859,mathieu menand,6415,Flower,2008-5-31,Orchidaceae,Orchis,,Viala-du-Pas-de-Jaux,,35395,Orchis anthropophora (L.) All.,3
58749,paul fabre,6538,Flower,2010-5-13,Orchidaceae,Anacamptis,43.84443,La Couvertoirade,3.26981,8750,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",3
75758,genevieve botti,6487,Flower,2013-5-18,Orchidaceae,Ophrys,43.25041,Gruissan,5.64413,17601,Ophrys apifera Huds.,4
80220,paul fabre,30471,Flower,2011-4-20,Orchidaceae,Ophrys,43.66128,Clapiers,3.87115,26220,Ophrys scolopax Cav.,4
41252,paul fabre,6509,Flower,2010-5-13,Orchidaceae,Ophrys,43.84443,La Couvertoirade,3.26981,36803,Ophrys passionis Sennen,3
53007,paul fabre,30471,Flower,2013-6-1,Orchidaceae,Ophrys,,Vic-la-Gardiole,,23751,Ophrys scolopax Cav.,3
43145,liliane roubaudi,576,Flower,2012-5-20,Asteraceae,Cyanus,,Cosne-Cours-sur-Loire,,41671,Cyanus segetum Hill,4.5
72686,ugla le velu,8600,Flower,2014-6-10,Orchidaceae,Anacamptis,43.62743,Toulouse,1.47231,21648,Anacamptis pyramidalis (L.) Rich.,3
71828,mathieu menand,4477,Flower,2007-7-7,Ranunculaceae,Anemone,,Aston,,28135,Anemone alpina L.,3
72754,noureddine,493,Flower,2013-4-16,Asteraceae,Bellis,48.95517,Epinay-sur-Seine,2.31283,38511,Bellis perennis L.,2
72203,pierre bonnet,661,Flower,2013-6-20,Asteraceae,Cichorium,43.59599,Montpellier,3.90111,7889,Cichorium intybus L.,3
48703,paul fabre,4411,Flower,2013-4-6,Ranunculaceae,Anemone,46.29257,Versoix,6.13818,2738,Anemone nemorosa L.,4
16022,thitsana besson,30491,Flower,2013-4-20,Violaceae,Viola,,Mauguio,,14659,Viola tricolor L.,4
52372,annick larbouillat,6448,Flower,2004-7-24,Orchidaceae,Epipactis,,Roissy-en-Brie,,19867,Epipactis atrorubens (Hoffm.) Besser,4
17285,cedric beauval,6521,Flower,2013-5-9,Orchidaceae,Ophrys,42.82881,Quirbajou,2.17915,22641,Ophrys aranifera Huds.,3
2415,liliane roubaudi,661,Flower,2013-9-13,Asteraceae,Cichorium,,Fleury,,5105,Cichorium intybus L.,4
53687,jean-paul hugbart,1047,Flower,1800-1-1,Asteraceae,Leucanthemum,46.75936,Lux,4.85591,19559,Leucanthemum vulgare Lam.,3
70576,jean-francois rouffet,30162,Flower,2008-6-1,Orchidaceae,Himantoglossum,,Monclar-de-Quercy,,29675,Himantoglossum hircinum (L.) Spreng.,3
68765,hugues tinguy,661,Flower,2012-7-28,Asteraceae,Cichorium,,Erstein,,38623,Cichorium intybus L.,4
10308,thierry pernot,6448,Flower,1800-1-1,Orchidaceae,Epipactis,,,,31171,Epipactis atrorubens (Hoffm.) Besser,4
17708,augustin roche,151,Flower,2005-6-19,Apiaceae,Daucus,48.4554,,5.1249,11723,Daucus carota L.,3
82726,liliane roubaudi,565,Flower,2014-1-5,Asteraceae,Centaurea,,Leucate,,4605,Centaurea aspera L.,4
81145,liliane roubaudi,6512,Flower,2013-5-13,Orchidaceae,Ophrys,,Nissan-lez-Enserune,,29061,Ophrys lutea Cav.,3
32891,alain bigou,8708,Flower,2013-8-20,Apiaceae,Astrantia,42.85074,Bethmale,1.08675,39114,Astrantia major L.,4
80136,daniel mathieu,151,Flower,2008-7-22,Apiaceae,Daucus,,Prades-le-Lez,,13567,Daucus carota L.,3
23017,jean-paul hugbart,29957,Flower,2014-5-5,Ranunculaceae,Aquilegia,46.81572,Champforgeuil,4.8267,14828,Aquilegia vulgaris L.,3
99805,herve goeau,1047,Flower,2013-6-5,Asteraceae,Leucanthemum,48.84059,Paris,2.36158,9013,Leucanthemum vulgare Lam.,4
66664,jean-paul hugbart,967,Flower,2014-4-20,Asteraceae,Hypochaeris,46.78316,Chalon-sur-Saône,4.86418,2904,Hypochaeris radicata L.,4
22220,daniel barthelemy,30269,Flower,2013-6-22,Papaveraceae,Papaver,44.59933,Conques,2.39783,19488,Papaver rhoeas L.,4
101362,thierry pernot,8527,Flower,1800-1-1,Asteraceae,Achillea,,,,7964,Achillea millefolium L.,4
110480,christophe girod,6425,Flower,2008-1-21,Orchidaceae,Cypripedium,,Moloy,,2447,Cypripedium calceolus L.,3
22640,genevieve botti,967,Flower,2014-5-13,Asteraceae,Hypochaeris,,Ramatuelle,,29780,Hypochaeris radicata L.,4
104499,julien barataud,4477,Flower,2007-5-10,Ranunculaceae,Anemone,,Olette,,23842,Anemone alpina L.,4
64907,emmanuel stratmains,1286,Flower,2012-4-9,Asteraceae,Urospermum,43.45818,Le Muy,6.59686,2651,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,3.5
24732,thierry pernot,14867,Flower,1800-1-1,Liliaceae,Tulipa,,,,35001,Tulipa sylvestris L.,4
44308,annick larbouillat,29957,Flower,2005-5-21,Ranunculaceae,Aquilegia,43.37548,Cambo-les-Bains,-1.39868,8723,Aquilegia vulgaris L.,3
10244,samuel dufour-kowalski,967,Flower,2012-11-26,Asteraceae,Hypochaeris,-21.10527,St Leu Les brules de St Leu,55.38092,27969,Hypochaeris radicata L.,3
23552,daniel mathieu,691,Flower,2007-6-10,Asteraceae,Cirsium,,Avignon,,26848,Cirsium vulgare (Savi) Ten.,3
41204,pierre bonnet,6535,Flower,2013-5-18,Orchidaceae,Orchis,,Fillols,,9407,Orchis mascula (L.) L.,4
74129,liliane roubaudi,588,Flower,2013-10-13,Asteraceae,Centaurea,,Rochetaillée-sur-Saône,,21584,Centaurea jacea L.,5
85713,herve goeau,5148,Flower,2013-3-24,Salicaceae,Salix,48.8567,Sainte-Geneviève-des-Bois,2.24104,11603,Salix caprea L.,3
88900,Unknown261,565,Flower,2008-5-14,Asteraceae,Centaurea,44.60897,Meysse,4.7397,3336,Centaurea aspera L.,3
72952,liliane roubaudi,786,Flower,2013-8-11,Asteraceae,Eupatorium,,Pollionnay,,36028,Eupatorium cannabinum L.,3
57622,gerard calberac,4353,Flower,2012-3-13,Primulaceae,Primula,47.42507,21 - St-Martin-du-Mont,4.83433,20688,Primula vulgaris Huds.,3
49804,celine pirat,4026,Flower,2012-3-20,Papaveraceae,Chelidonium,,Montpellier,,1135,Chelidonium majus L.,2
97455,julien barataud,6512,Flower,2007-4-22,Orchidaceae,Ophrys,,Opoul-Périllos,,40055,Ophrys lutea Cav.,3
85238,thierry pernot,9930,Flower,1800-1-1,Orchidaceae,Epipactis,,,,19892,Epipactis helleborine (L.) Crantz,4
15473,thierry pernot,786,Flower,1800-1-1,Asteraceae,Eupatorium,,,,9427,Eupatorium cannabinum L.,3
107393,herve goeau,493,Flower,2013-4-17,Asteraceae,Bellis,48.8567,Sainte-Geneviève-des-Bois,2.24104,3053,Bellis perennis L.,4
82654,antoine masseau,29957,Flower,2011-5-18,Ranunculaceae,Aquilegia,50.89737,Sainte-Marie-Kerque,2.13769,31048,Aquilegia vulgaris L.,2
11695,francois meignant,30162,Flower,2013-6-22,Orchidaceae,Himantoglossum,,Avermes,,33203,Himantoglossum hircinum (L.) Spreng.,3
9004,vincent jouhet,691,Flower,2012-6-28,Asteraceae,Cirsium,46.02337,,4.05661,14176,Cirsium vulgare (Savi) Ten.,4
46786,pierre bonnet,4034,Flower,2013-6-22,Papaveraceae,Glaucium,43.598,Montpellier,3.90067,10392,Glaucium flavum Crantz,3.5
98856,alain bigou,29957,Flower,2014-6-10,Ranunculaceae,Aquilegia,42.78345,Aulus-les-Bains,1.38949,22025,Aquilegia vulgaris L.,4
19666,annick larbouillat,6448,Flower,2012-7-13,Orchidaceae,Epipactis,,Roissy-en-Brie,,31732,Epipactis atrorubens (Hoffm.) Besser,3
33300,pierre bonnet,4026,Flower,2014-5-22,Papaveraceae,Chelidonium,43.59969,Montpellier,3.89809,11713,Chelidonium majus L.,3
110236,alain bigou,4477,Flower,2010-7-4,Ranunculaceae,Anemone,,Eyne,,6821,Anemone alpina L.,3
112301,julien barataud,6538,Flower,2006-5-9,Orchidaceae,Anacamptis,,Pleslin-Trigavou,,9124,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",3
3800,paul fabre,30491,Flower,2013-6-29,Violaceae,Viola,42.46848,Eyne,2.08325,26004,Viola tricolor L.,4
112562,mathieu sinet,30491,Flower,1800-1-1,Violaceae,Viola,43.66768,Le Margnès,2.59502,35774,Viola tricolor L.,1
7148,daniel mathieu,30162,Flower,2007-5-29,Orchidaceae,Himantoglossum,,Prades-le-Lez,,9257,Himantoglossum hircinum (L.) Spreng.,3
95124,liliane roubaudi,4034,Flower,2013-5-30,Papaveraceae,Glaucium,,Agde,,8808,Glaucium flavum Crantz,5
15364,liliane roubaudi,8527,Flower,2014-10-16,Asteraceae,Achillea,,Fécamp,,33604,Achillea millefolium L.,3
38673,jean-jacques houdre,6521,Flower,2012-5-12,Orchidaceae,Ophrys,44.32194,Mas-Saint-Chély,3.41694,11201,Ophrys aranifera Huds.,3
47831,gerrit oerlemans,6547,Flower,2013-5-9,Orchidaceae,Orchis,44.70283,Bouzic,1.20309,242,Orchis purpurea Huds.,4
599,cagna,493,Flower,2013-4-7,Asteraceae,Bellis,,,,20222,Bellis perennis L.,4
28688,Unknown608,493,Flower,2013-4-17,Asteraceae,Bellis,48.70633,Villebon-sur-Yvette,2.24883,28251,Bellis perennis L.,1
106353,herve goeau,326,Flower,2013-5-11,Aquifoliaceae,Ilex,48.8567,Lacanau,2.24104,32770,Ilex aquifolium L.,3
91754,errol vela,6415,Flower,2014-4-11,Orchidaceae,Orchis,36.6026,"Sidi Aich, ALGERIE",4.69448,18747,Orchis anthropophora (L.) All.,3
76073,andre merle,6437,Flower,2012-9-2,Orchidaceae,Dactylorhiza,,La Motte-d\\\'Aveillans,,4874,Dactylorhiza maculata (L.) Soó,4
89222,liliane roubaudi,576,Flower,2014-7-6,Asteraceae,Cyanus,,Selonnet,,22539,Cyanus segetum Hill,4
76935,marie portas,6521,Flower,2013-4-18,Orchidaceae,Ophrys,,Sallèles-d'Aude,,14385,Ophrys aranifera Huds.,4
10194,liliane roubaudi,565,Flower,2014-5-22,Asteraceae,Centaurea,,Vendres,,32496,Centaurea aspera L.,5
7873,marc seguin,32201,Flower,2013-4-14,Orchidaceae,Ophrys,43.6317,Montpellier,3.89251,14895,Ophrys virescens Philippe,4
93787,jean-luc gorremans,6521,Flower,2013-5-18,Orchidaceae,Ophrys,48.39606,Gravon,3.12149,35610,Ophrys aranifera Huds.,3
94317,valerie bruneau-querey,4034,Flower,2009-7-7,Papaveraceae,Glaucium,47.57803,La Trinité-sur-Mer,-3.04338,34054,Glaucium flavum Crantz,3
91701,herve goeau,151,Flower,2014-6-19,Apiaceae,Daucus,48.71087,Palaiseau,2.20232,14366,Daucus carota L.,3
78712,alain bigou,2430,Flower,2006-7-16,Cistaceae,Helianthemum,42.79944,Oô,0.50694,20545,Helianthemum nummularium (L.) Mill.,3
53099,thierry pernot,1286,Flower,1800-1-1,Asteraceae,Urospermum,,,,19890,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,3
17951,pierre bonnet,661,Flower,2013-6-20,Asteraceae,Cichorium,43.59599,Montpellier,3.90111,19983,Cichorium intybus L.,3
104695,corentin bonnard,6437,Flower,2013-5-23,Orchidaceae,Dactylorhiza,45.52472,Le Pont-de-Beauvoisin,5.67009,10120,Dactylorhiza maculata (L.) Soó,5
35713,francois meignant,6535,Flower,2010-5-3,Orchidaceae,Orchis,49.48179,Villers-le-Rond,5.46351,14707,Orchis mascula (L.) L.,3
87227,paul fabre,30471,Flower,2012-5-19,Orchidaceae,Ophrys,44.40758,Les Vans,4.16473,34030,Ophrys scolopax Cav.,3
90112,alain bigou,4460,Flower,2014-5-1,Ranunculaceae,Anemone,42.71411,Gavarnie,-0.01316,4154,Anemone hepatica L.,1
83832,jean-jacques houdre,6521,Flower,2012-5-9,Orchidaceae,Ophrys,44.44222,La Canourgue,3.23861,4107,Ophrys aranifera Huds.,3
59274,mathieu menand,661,Flower,2008-7-6,Asteraceae,Cichorium,,Gruissan,,31386,Cichorium intybus L.,3
27003,emmanuel stratmains,6564,Flower,2013-4-22,Orchidaceae,Serapias,43.44306,Roquebrune-sur-Argens,6.64519,23393,Serapias vomeracea (Burm.f.) Briq.,2
70654,herve goeau,1047,Flower,2013-7-21,Asteraceae,Leucanthemum,48.65283,Feugarolles,2.31433,7936,Leucanthemum vulgare Lam.,3
12385,mathieu menand,4436,Flower,2011-8-2,Ranunculaceae,Clematis,,Le Faget,,8481,Clematis vitalba L.,3
38946,dominique remaud,6547,Flower,2014-5-3,Orchidaceae,Orchis,49.04083,Saint-Martin-la-Garenne,1.69055,8053,Orchis purpurea Huds.,3
80589,hugues tinguy,6448,Flower,2010-7-24,Orchidaceae,Epipactis,,Seyne,,24266,Epipactis atrorubens (Hoffm.) Besser,3
81709,andrine faure,4411,Flower,2012-4-14,Ranunculaceae,Anemone,49.36796,Lisors,1.48049,17044,Anemone nemorosa L.,3
38319,ruiz,493,Flower,2013-3-15,Asteraceae,Bellis,44.8615,Montcaret,0.05583,17594,Bellis perennis L.,4
73936,thierry pernot,576,Flower,1800-1-1,Asteraceae,Cyanus,,,,33679,Cyanus segetum Hill,3
99084,paul fabre,4436,Flower,2013-8-4,Ranunculaceae,Clematis,43.65753,Montferrier-sur-Lez,3.86485,20986,Clematis vitalba L.,4
30286,herve goeau,588,Flower,2014-5-14,Asteraceae,Centaurea,48.71446,Palaiseau,2.20658,24172,Centaurea jacea L.,5
98560,mathieu menand,6564,Flower,2009-5-20,Orchidaceae,Serapias,,Montbartier,,18425,Serapias vomeracea (Burm.f.) Briq.,3
60199,barbara,4460,Flower,2014-3-2,Ranunculaceae,Anemone,43.77824,Carros,7.18229,15197,Anemone hepatica L.,3
58395,martin serre,30491,Flower,2012-3-29,Violaceae,Viola,47.19996,Indre,-1.68917,29143,Viola tricolor L.,2.5
19625,samuel dufour-kowalski,967,Flower,2012-11-26,Asteraceae,Hypochaeris,-21.10527,St Leu Les brules de St Leu,55.38092,31958,Hypochaeris radicata L.,3
5101,annick larbouillat,6418,Flower,2007-3-27,Orchidaceae,Himantoglossum,43.55418,Fabrègues,3.75906,26984,Himantoglossum robertianum (Loisel.) P.Delforge,3.5
25161,genevieve botti,6509,Flower,2014-3-15,Orchidaceae,Ophrys,,Tarascon,,35491,Ophrys passionis Sennen,4
36613,emmanuel stratmains,9930,Flower,2012-7-14,Orchidaceae,Epipactis,48.0327,Le Mans,0.18483,2435,Epipactis helleborine (L.) Crantz,2.5
31872,mary roberts,4516,Flower,2013-4-3,Ranunculaceae,Ficaria,,Mons 34,,38860,Ficaria verna Huds.,3
95474,paul fabre,6425,Flower,2010-6-5,Orchidaceae,Cypripedium,,Treschenu-Creyers,,40991,Cypripedium calceolus L.,3
11735,daniel barthelemy,30269,Flower,2013-6-22,Papaveraceae,Papaver,44.59933,Conques,2.39783,19488,Papaver rhoeas L.,4
49885,liliane roubaudi,30269,Flower,2014-6-21,Papaveraceae,Papaver,,Meyrié,,13483,Papaver rhoeas L.,3
65516,thierry pernot,4516,Flower,1800-1-1,Ranunculaceae,Ficaria,,,,40566,Ficaria verna Huds.,5
104683,annie gauliard-dieng,661,Flower,2008-6-17,Asteraceae,Cichorium,46.55805,Bellefontaine,6.06694,31954,Cichorium intybus L.,3
102172,paul fabre,4353,Flower,2013-4-6,Primulaceae,Primula,46.29257,Versoix,6.13818,2328,Primula vulgaris Huds.,2.5
39481,jean-pierre wisniewski,6487,Flower,2010-6-18,Orchidaceae,Ophrys,45.89407,Mionnay,4.92514,390,Ophrys apifera Huds.,3
61770,genevieve botti,14867,Flower,2006-6-9,Liliaceae,Tulipa,,Gresse-en-Vercors,,30535,Tulipa sylvestris L.,3
96184,genevieve botti,6434,Flower,2006-6-9,Orchidaceae,Dactylorhiza,,Gresse-en-Vercors,,20965,Dactylorhiza fuchsii (Druce) Soó,3
110817,andrine faure,6564,Flower,2008-5-18,Orchidaceae,Serapias,43.64415,Liausson,3.37739,37363,Serapias vomeracea (Burm.f.) Briq.,3
7157,bernard ginesy,6509,Flower,2011-4-5,Orchidaceae,Ophrys,43.33766,Allauch,5.4857,28815,Ophrys passionis Sennen,3
10660,herve goeau,5148,Flower,2013-4-14,Salicaceae,Salix,,Saint-Aignan,,25488,Salix caprea L.,3
37687,andrine faure,4411,Flower,2012-4-14,Ranunculaceae,Anemone,49.36796,Lisors,1.48049,17044,Anemone nemorosa L.,3
42692,genevieve botti,661,Flower,2011-9-19,Asteraceae,Cichorium,,Marseille,,36483,Cichorium intybus L.,3
31099,alain bigou,30491,Flower,2005-7-24,Violaceae,Viola,42.63371,Fontrabiouse,2.06243,27478,Viola tricolor L.,3
78897,michel pourchet,5148,Flower,2006-3-10,Salicaceae,Salix,,Champ-sur-Drac,,21852,Salix caprea L.,3
41576,julien barataud,30162,Flower,2006-6-14,Orchidaceae,Himantoglossum,,Plévenon,,27147,Himantoglossum hircinum (L.) Spreng.,3
53087,julien barataud,6521,Flower,2006-5-1,Orchidaceae,Ophrys,,L'Aiguillon-sur-Mer,,35584,Ophrys aranifera Huds.,3
112015,marion demonet,4411,Flower,2012-6-24,Ranunculaceae,Anemone,,,,297,Anemone nemorosa L.,2
28672,alain bigou,2430,Flower,2005-7-24,Cistaceae,Helianthemum,42.63371,Fontrabiouse,2.06243,15207,Helianthemum nummularium (L.) Mill.,5
91822,julien champ,1286,Flower,2013-5-25,Asteraceae,Urospermum,,Montpellier,,29520,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,3.5
59280,emmanuel stratmains,32201,Flower,2012-4-11,Orchidaceae,Ophrys,43.44286,Roquebrune-sur-Argens,6.64212,6785,Ophrys virescens Philippe,3
